Seconds_Since_Start,Score_Difference
22,-2
69,1
108,-1
119,1
150,-1
164,-4
195,-1
254,2
273,4
291,2
328,0
341,2
353,0
363,2
369,0
411,2
417,0
435,3
442,0
454,2
519,4
552,2
625,0
643,-3
671,-1
697,-3
720,-1
732,-3
757,-6
778,-3
812,-1
857,-4
883,-6
905,-4
964,-2
1006,-4
1028,-2
1062,-4
1088,-6
1172,-4
1258,-2
1276,0
1291,-1
1304,1
1338,4
1363,6
1380,4
1391,6
1438,4
1456,2
1499,4
1569,6
1592,8
1667,6
1680,9
1714,11
1726,9
1744,11
1766,8
1791,5
1847,2
1864,4
1878,2
1889,4
1899,1
1913,3
1938,5
1977,7
1993,5
2014,7
2031,5
2061,7
2089,9
2156,12
2172,15
2194,17
2214,19
2229,15
2263,17
2287,20
2300,18
2338,21
2365,19
2400,16
2415,18
2420,17
2440,20
2455,18
2466,20
2481,22
2496,20
2596,23
2616,22
2633,20
2674,22
2727,19
2776,17
2792,14
2837,17
2855,14
