Seconds_Since_Start,Score_Difference
19,-3
34,-1
46,-4
74,-2
86,-5
100,-2
127,0
148,-2
161,1
206,-1
236,-3
288,-5
339,-2
354,-4
366,-1
408,-4
443,-7
458,-5
483,-3
498,-6
514,-3
574,-1
587,-3
626,0
646,-2
694,-3
709,-5
755,-8
763,-6
783,-8
795,-6
846,-3
863,-6
888,-4
903,-7
920,-9
944,-6
988,-4
1031,-7
1047,-5
1065,-7
1084,-9
1104,-11
1121,-8
1147,-6
1163,-8
1197,-9
1225,-12
1311,-10
1330,-12
1355,-15
1374,-12
1397,-9
1412,-11
1465,-13
1501,-16
1538,-17
1569,-20
1589,-18
1606,-20
1619,-18
1677,-21
1709,-19
1747,-22
1772,-25
1802,-23
1812,-20
1833,-18
1893,-20
1919,-21
1934,-19
1944,-17
1977,-15
2029,-12
2040,-14
2057,-12
2072,-14
2113,-17
2126,-14
2215,-12
2238,-15
2257,-13
2277,-15
2293,-13
2347,-11
2409,-13
2431,-10
2450,-12
2464,-10
2483,-12
2498,-9
2516,-11
2551,-13
2570,-10
2588,-8
2637,-11
2675,-8
2698,-9
2739,-6
2760,-3
2777,-5
2788,-2
