Seconds_Since_Start,Score_Difference
18,-2
60,1
133,-1
208,-4
258,-2
274,-3
296,0
330,3
368,6
401,9
426,11
452,9
468,12
506,15
521,12
548,9
566,12
656,10
734,12
758,10
785,12
844,10
930,8
978,10
995,8
1069,6
1088,8
1134,5
1158,7
1245,8
1257,6
1281,8
1296,7
1322,5
1339,2
1369,0
1387,3
1398,1
1418,4
1472,2
1487,5
1507,3
1537,5
1589,7
1603,5
1616,7
1626,5
1647,8
1681,11
1705,13
1731,11
1778,13
1803,10
1815,13
1880,15
1913,18
1957,20
2005,18
2038,17
2043,14
2079,12
2158,13
2194,15
2219,12
2242,14
2264,16
2370,14
2413,11
2436,14
2453,12
2481,10
2496,8
2511,10
2548,8
2568,10
2582,8
2601,6
2615,7
2662,5
2679,7
2702,5
2748,2
2760,4
2801,6
2815,3
2828,6
2831,3
2855,0
2878,2
