Seconds_Since_Start,Score_Difference
40,-2
58,0
80,-3
113,-5
151,-7
178,-9
212,-6
235,-8
245,-6
274,-4
297,-7
324,-9
350,-7
365,-9
392,-7
410,-8
427,-6
443,-8
475,-10
501,-12
515,-11
544,-10
580,-8
604,-6
637,-4
676,-2
691,-4
712,-2
768,-4
788,-1
831,-3
871,-1
912,-3
966,-1
998,2
1010,0
1027,3
1049,5
1058,3
1073,6
1104,5
1168,8
1187,6
1217,8
1237,6
1267,4
1287,1
1340,-1
1367,1
1378,-2
1393,0
1436,-2
1495,0
1559,-1
1576,1
1596,-1
1636,-3
1651,-1
1684,-3
1701,0
1711,-1
1726,1
1757,3
1793,5
1830,7
1860,9
1907,11
1930,9
1957,7
1981,9
2027,8
2040,11
2078,9
2114,11
2129,9
2152,11
2160,9
2199,12
2216,10
2293,7
2309,10
2323,8
2353,6
2378,4
2416,2
2444,4
2455,2
2475,0
2500,1
2534,4
2552,2
2574,4
2607,6
2621,4
2670,5
2702,3
2723,4
2755,6
2767,4
2782,6
2788,4
2807,6
2817,8
2824,7
2847,10
