Seconds_Since_Start,Score_Difference
95,-2
103,1
124,2
142,0
182,2
267,3
283,1
320,-2
341,-5
373,-7
386,-4
400,-5
463,-3
486,-1
508,1
557,4
610,2
624,4
658,7
689,10
711,8
720,10
732,12
757,10
778,7
795,9
806,7
871,10
894,8
929,11
966,13
991,16
1013,13
1037,10
1067,9
1090,11
1114,9
1134,12
1191,14
1217,16
1279,18
1349,21
1380,23
1410,25
1417,23
1439,25
1506,23
1573,20
1619,17
1715,15
1762,17
1830,20
1849,17
1857,19
1912,21
1931,19
1950,21
1963,19
2017,16
2082,18
2120,16
2152,14
2251,16
2265,14
2330,15
2358,18
2377,20
2398,18
2414,20
2424,18
2476,20
2511,23
2533,26
2555,24
2650,22
2679,25
2711,28
2735,30
2752,33
2767,31
2852,30
