Seconds_Since_Start,Score_Difference
61,3
78,1
98,-3
130,0
156,3
184,5
197,2
219,0
267,3
284,0
336,3
353,1
375,3
421,1
451,-2
469,0
493,-3
514,-1
549,1
559,-2
614,-4
636,-2
653,-4
679,-5
826,-4
911,-6
983,-8
1008,-5
1045,-8
1071,-10
1122,-12
1139,-9
1174,-7
1185,-5
1217,-2
1239,-4
1255,-3
1278,-5
1293,-3
1309,-1
1359,1
1373,-1
1391,-3
1498,-5
1542,-7
1564,-5
1582,-7
1606,-10
1623,-8
1679,-5
1695,-7
1714,-5
1733,-7
1743,-4
1810,-5
1824,-3
1841,-5
1894,-7
1943,-5
1967,-8
1994,-11
2054,-14
2110,-11
2179,-8
2190,-10
2232,-8
2249,-10
2254,-8
2274,-6
2298,-4
2320,-6
2369,-3
2394,-5
2442,-2
2461,-4
2548,-2
2561,-4
2575,-2
2586,-5
2619,-7
2661,-9
2691,-11
2707,-8
2748,-6
2769,-8
2796,-10
2830,-12
