Seconds_Since_Start,Score_Difference
50,-2
119,0
148,2
165,0
180,2
238,0
255,-2
277,0
283,-3
308,-1
320,-3
366,-5
411,-3
420,-4
482,-7
520,-9
540,-7
552,-10
571,-8
586,-10
609,-8
614,-9
635,-7
677,-4
693,-7
759,-5
775,-7
829,-4
858,-1
893,1
906,-1
923,1
973,3
999,4
1023,2
1034,4
1078,2
1141,0
1158,2
1173,1
1203,3
1216,5
1239,4
1252,2
1263,4
1289,2
1326,4
1371,1
1380,3
1388,2
1415,4
1440,2
1473,4
1489,2
1507,4
1525,2
1572,1
1578,-1
1616,2
1640,0
1650,2
1673,3
1703,6
1727,4
1740,7
1775,9
1784,11
1815,8
1830,5
1852,4
1874,2
1953,5
1977,3
1992,5
2004,3
2046,1
2140,0
2178,2
2196,0
2354,-1
2420,1
2443,-1
2473,1
2538,3
2554,1
2575,3
2596,0
2624,-3
2652,-5
2680,-3
2700,-6
2719,-4
2730,-6
2750,-7
2762,-5
2776,-8
2785,-6
2813,-4
2847,-5
2854,-3
2856,-5
2863,-7
2868,-4
2869,-6
2874,-4
2875,-5
2879,-3
