Seconds_Since_Start,Score_Difference
34,-2
65,-4
82,-2
109,1
155,-2
181,0
243,3
277,6
298,4
333,2
353,5
368,2
383,5
428,8
451,6
488,4
501,5
542,3
573,0
590,2
603,0
610,2
625,-1
653,1
690,-1
706,1
754,-2
771,0
791,-2
798,-1
835,1
862,-2
872,0
884,-2
897,-1
907,-4
924,-2
938,-4
958,-1
980,-3
1027,-5
1043,-7
1058,-5
1125,-7
1164,-6
1181,-7
1202,-5
1219,-8
1240,-6
1254,-8
1272,-5
1319,-7
1328,-5
1346,-7
1367,-4
1377,-6
1451,-4
1473,-6
1497,-9
1519,-6
1569,-8
1590,-6
1625,-4
1681,-1
1761,-3
1787,-6
1800,-4
1829,-2
1852,-4
1893,-7
1945,-9
1960,-7
1994,-8
2014,-6
2051,-4
2093,-2
2112,0
2129,-2
2149,1
2188,3
2233,1
2269,-1
2284,1
2308,-1
2359,1
2384,4
2398,2
2444,0
2521,-2
2568,-4
2590,-1
2609,-3
2625,-1
2645,-3
2657,0
2679,-3
2819,-5
2827,-3
2865,-5
2871,-7
