Seconds_Since_Start,Score_Difference
36,1
64,-1
88,1
147,3
201,1
224,3
236,2
282,-1
303,1
314,3
376,1
397,3
428,1
469,-2
488,0
538,2
625,5
664,3
684,5
711,3
751,5
801,3
828,0
854,-3
895,-5
916,-3
932,-6
956,-8
981,-5
993,-7
1058,-5
1088,-7
1124,-10
1156,-12
1209,-10
1244,-8
1295,-7
1317,-9
1339,-7
1355,-9
1387,-12
1428,-15
1462,-12
1514,-14
1543,-16
1559,-13
1577,-11
1592,-13
1640,-11
1652,-9
1663,-11
1716,-8
1751,-7
1841,-9
1857,-12
2056,-14
2087,-13
2103,-10
2118,-12
2160,-14
2171,-17
2193,-15
2208,-17
2239,-20
2273,-18
2301,-16
2316,-18
2356,-16
2413,-13
2446,-10
2518,-13
2560,-16
2584,-14
2600,-17
2667,-18
2688,-16
2725,-14
2741,-16
2760,-14
2787,-12
2806,-14
2846,-12
2866,-14
