Seconds_Since_Start,Score_Difference
40,-3
52,0
64,-2
94,1
139,-1
154,2
180,4
194,3
258,1
285,-2
295,0
304,2
317,0
347,2
368,-1
401,-3
440,0
453,-3
460,0
487,3
498,0
519,-2
528,0
559,-3
570,0
581,-3
620,-6
637,-3
652,-5
660,-3
670,-5
695,-7
718,-4
733,-7
753,-5
763,-8
784,-6
804,-3
835,-1
859,2
891,4
916,2
930,3
945,0
989,2
995,1
1028,3
1086,5
1125,3
1135,5
1158,7
1190,9
1199,7
1208,9
1224,6
1243,4
1262,7
1277,5
1331,3
1376,1
1406,-1
1424,2
1437,0
1509,-3
1544,-1
1594,-3
1606,-1
1657,-3
1658,-2
1682,0
1696,-3
1710,0
1730,2
1753,4
1774,2
1819,4
1838,2
1849,5
1943,3
1975,1
2007,-1
2024,1
2053,-1
2093,-4
2106,-2
2118,-5
2138,-4
2178,-6
2190,-3
2229,-1
2253,2
2316,0
2335,2
2385,5
2401,2
2441,-1
2495,1
2515,-1
2541,2
2557,4
2602,6
2635,8
2659,11
2729,13
2739,10
2760,13
2820,14
2834,12
2861,14
