Seconds_Since_Start,Score_Difference
17,-2
51,-4
86,-7
125,-5
150,-7
189,-9
211,-11
241,-13
277,-15
291,-17
309,-15
348,-13
383,-11
457,-9
489,-6
519,-4
565,-7
577,-5
650,-3
685,-1
719,1
735,4
787,6
834,4
860,6
921,3
941,6
954,3
977,5
1035,3
1052,6
1066,3
1114,1
1125,4
1139,2
1177,4
1196,6
1230,8
1252,10
1277,12
1284,10
1320,8
1354,6
1397,4
1463,6
1522,9
1550,7
1585,5
1676,7
1693,9
1738,7
1759,5
1776,6
1808,4
1896,6
1915,4
1935,7
1968,4
1989,6
2077,8
2094,6
2117,4
2127,5
2157,7
2173,5
2197,8
2219,6
2238,8
2273,6
2294,8
2308,6
2389,3
2403,5
2416,3
2455,6
2520,4
2543,6
2558,4
2564,5
2574,3
2601,1
2619,3
2649,0
2678,-2
2692,0
2701,-2
2761,-4
2783,-2
2808,0
2829,-1
2862,-3
2873,0
2880,-3
