Seconds_Since_Start,Score_Difference
32,2
139,4
160,1
188,4
211,3
232,1
280,-1
291,1
311,-1
348,-4
363,-2
377,-5
389,-3
412,-6
462,-9
491,-11
513,-9
539,-7
576,-10
596,-8
629,-10
650,-8
676,-6
707,-4
718,-7
732,-5
791,-7
804,-5
830,-7
846,-5
918,-3
977,-1
1040,1
1060,-2
1077,1
1095,-1
1109,1
1147,-2
1175,-5
1192,-3
1213,-6
1269,-8
1291,-6
1362,-3
1377,-6
1400,-8
1451,-6
1539,-3
1585,-5
1609,-7
1645,-5
1661,-7
1709,-10
1740,-12
1786,-15
1805,-12
1825,-9
1863,-7
1954,-5
1988,-7
2004,-5
2040,-3
2080,-1
2104,-3
2180,-1
2206,1
2242,-1
2258,1
2307,-2
2336,-4
2362,-6
2396,-5
2423,-7
2451,-9
2462,-7
2474,-9
2526,-7
2544,-6
2553,-8
2583,-5
2617,-3
2635,-4
2642,-2
2680,-4
2740,-2
2756,-1
2821,1
2875,3
