Seconds_Since_Start,Score_Difference
58,2
74,-1
88,1
99,-1
127,-4
152,-2
193,0
243,2
262,0
284,-2
314,-4
339,-2
424,0
443,2
460,-1
477,2
500,-1
524,-3
540,-1
558,-3
566,0
584,-2
668,-4
675,-1
691,2
711,0
717,2
760,4
777,1
819,-2
847,-5
879,-7
924,-9
974,-12
1006,-14
1040,-12
1083,-11
1092,-13
1122,-16
1163,-14
1178,-16
1207,-18
1254,-20
1263,-18
1283,-20
1309,-18
1366,-20
1383,-23
1394,-21
1503,-19
1527,-21
1577,-19
1606,-16
1652,-19
1678,-15
1690,-18
1737,-16
1752,-18
1769,-20
1781,-18
1829,-16
1854,-19
1885,-22
1946,-24
1963,-26
1980,-24
2003,-26
2037,-28
2066,-31
2088,-29
2111,-27
2170,-25
2199,-27
2210,-26
2226,-29
2244,-27
2274,-24
2349,-22
2365,-24
2389,-26
2426,-24
2445,-23
2493,-25
2507,-22
2567,-25
2601,-23
2624,-25
2682,-23
2692,-25
2711,-23
2727,-21
2778,-24
2822,-26
2836,-24
2865,-23
