Seconds_Since_Start,Score_Difference
44,3
96,0
119,2
133,0
154,2
189,-1
213,1
230,-1
243,1
260,3
289,5
312,3
337,5
353,3
396,6
410,4
436,1
474,3
504,5
525,3
551,5
560,2
597,0
647,-1
676,-3
687,-1
739,-3
762,-6
816,-4
849,-6
863,-4
915,-6
963,-4
1004,-2
1018,-4
1027,-2
1050,-4
1069,-2
1079,-5
1093,-2
1119,-4
1150,-6
1171,-4
1191,-6
1213,-4
1224,-6
1303,-9
1348,-11
1381,-13
1391,-11
1439,-14
1476,-11
1498,-13
1533,-15
1594,-17
1609,-15
1631,-12
1683,-14
1716,-16
1759,-14
1778,-16
1810,-18
1824,-15
1862,-17
1883,-15
1906,-12
1925,-14
1957,-16
1990,-12
2018,-10
2034,-13
2047,-11
2063,-13
2084,-16
2109,-19
2124,-17
2128,-18
2144,-20
2171,-18
2207,-21
2243,-18
2268,-16
2293,-18
2310,-15
2325,-17
2347,-15
2377,-13
2395,-15
2413,-13
2424,-15
2463,-17
2478,-15
2498,-12
2542,-9
2557,-11
2581,-9
2583,-12
2609,-10
2694,-13
2743,-11
2775,-10
2805,-7
2821,-9
2871,-6
2874,-7
