Seconds_Since_Start,Score_Difference
18,2
37,0
55,2
75,-1
90,1
116,3
133,1
184,-1
194,1
212,-1
221,2
239,0
249,3
272,5
288,3
329,1
351,3
394,1
409,3
435,6
461,9
479,7
499,5
539,7
590,10
607,8
657,10
683,12
687,10
719,8
737,6
751,7
773,9
779,7
814,10
888,8
906,10
927,8
968,6
996,4
1055,6
1075,4
1095,2
1113,4
1130,1
1142,3
1171,1
1189,3
1284,1
1332,-1
1372,-2
1391,1
1412,4
1433,2
1465,0
1510,-2
1523,0
1552,2
1572,0
1590,-2
1631,0
1644,-2
1657,-1
1673,-3
1701,-1
1749,-3
1766,-1
1786,-4
1836,-7
1854,-5
1872,-7
1913,-9
1933,-7
1956,-9
1975,-11
2023,-9
2054,-11
2066,-9
2094,-7
2110,-9
2151,-12
2251,-14
2269,-16
2289,-14
2307,-12
2333,-9
2386,-12
2446,-14
2462,-16
2502,-13
2569,-14
2584,-16
2626,-15
2664,-13
2692,-11
2717,-13
2736,-12
2750,-14
2767,-12
2829,-10
