Seconds_Since_Start,Score_Difference
70,3
99,5
125,3
147,1
164,4
187,1
205,3
211,1
229,4
233,2
244,4
282,1
311,-1
358,1
395,-2
439,0
451,-2
471,-4
493,-6
562,-8
578,-9
601,-8
636,-6
667,-4
685,-6
713,-7
753,-9
761,-7
803,-9
820,-6
832,-8
853,-6
880,-4
1015,-2
1039,-4
1053,-2
1067,-4
1085,-5
1138,-7
1163,-6
1184,-8
1197,-10
1211,-8
1227,-10
1264,-8
1276,-11
1286,-8
1315,-5
1343,-7
1364,-9
1383,-7
1392,-5
1407,-7
1434,-7
1474,-10
1505,-8
1539,-5
1583,-3
1604,-1
1642,1
1681,4
1692,2
1729,0
1753,-3
1776,-1
1789,-3
1830,-1
1843,-3
1879,-5
1913,-7
1928,-5
1947,-3
1973,-5
2013,-8
2036,-6
2089,-3
2110,-5
2160,-3
2183,-1
2252,-3
2271,-1
2285,-3
2304,-1
2330,1
2349,-1
2367,-3
2388,-1
2433,-4
2451,-2
2467,-4
2497,-6
2515,-4
2548,-2
2574,-4
2587,-2
2598,-3
2615,-1
2650,1
2720,3
2731,1
2749,3
2782,5
2797,3
2809,1
2850,4
2858,1
2859,3
2865,2
2867,0
2877,2
