Seconds_Since_Start,Score_Difference
58,-3
83,-5
101,-2
127,-4
149,-1
160,-3
199,-1
250,-3
287,-5
298,-3
308,-5
324,-3
337,-5
362,-7
403,-9
427,-6
447,-4
471,-1
485,-3
519,-1
540,-3
566,-1
587,-2
633,-3
646,0
673,-2
684,0
692,-2
755,-4
794,-6
817,-4
836,-6
890,-4
910,-2
928,-4
960,-1
975,-3
1037,-1
1048,-3
1110,-6
1138,-3
1164,-1
1191,-3
1207,-1
1222,-3
1262,-5
1299,-8
1328,-6
1354,-9
1376,-7
1411,-5
1424,-8
1457,-10
1487,-8
1508,-10
1520,-9
1536,-7
1590,-9
1625,-11
1712,-9
1777,-12
1817,-14
1842,-11
1866,-13
1892,-15
1941,-17
2000,-15
2051,-17
2081,-15
2119,-17
2157,-15
2169,-13
2193,-15
2227,-13
2283,-11
2317,-9
2402,-12
2438,-14
2454,-11
2497,-13
2508,-12
2582,-10
2603,-12
2631,-14
2644,-12
2742,-14
2751,-12
2773,-14
2783,-11
2804,-13
2839,-11
2871,-9
