Seconds_Since_Start,Score_Difference
29,3
71,6
87,4
121,6
185,4
220,2
257,0
283,3
319,1
341,3
363,2
375,5
418,7
433,6
470,8
483,6
504,4
533,6
558,4
579,6
604,4
657,6
688,8
760,6
770,8
790,6
830,8
847,5
858,6
956,9
972,8
991,10
1011,8
1035,10
1082,12
1097,10
1141,7
1159,10
1219,7
1253,5
1267,7
1283,5
1327,7
1399,9
1438,12
1479,10
1511,8
1526,10
1579,9
1598,7
1614,9
1660,11
1676,14
1705,15
1739,13
1759,16
1783,19
1797,16
1850,14
1871,17
1947,15
1965,13
2008,11
2078,13
2093,15
2113,13
2136,15
2158,13
2197,11
2230,9
2252,7
2290,5
2317,7
2334,4
2387,6
2403,4
2440,2
2502,4
2514,1
2561,3
2602,6
2625,3
2725,5
2763,3
2783,1
2829,4
2857,6
2862,4
2863,5
