Seconds_Since_Start,Score_Difference
11,-2
44,-4
65,-2
145,-3
214,-6
256,-4
278,-7
312,-8
342,-6
383,-9
402,-7
441,-5
476,-7
488,-5
513,-6
544,-8
563,-6
579,-8
596,-6
635,-4
666,-1
695,2
754,-1
771,1
804,3
846,0
879,-3
934,-1
974,-3
993,-1
1010,-3
1023,-1
1071,2
1099,5
1115,3
1130,5
1152,2
1190,1
1233,-2
1254,0
1289,2
1347,5
1395,3
1410,5
1428,2
1537,-1
1558,1
1583,3
1634,1
1672,2
1693,0
1721,-1
1734,1
1754,-1
1785,-3
1796,-1
1864,2
1880,0
1893,2
1958,0
1979,2
1994,0
2006,2
2015,-1
2025,2
2077,4
2178,2
2209,-1
2246,-3
2290,-6
2306,-4
2324,-6
2360,-9
2414,-12
2463,-13
2523,-15
2607,-13
2629,-15
2709,-17
2724,-14
2815,-12
2831,-15
2871,-17
