Seconds_Since_Start,Score_Difference
21,-3
72,-6
85,-4
132,-2
213,-5
254,-3
282,0
343,2
389,3
425,1
468,-1
485,1
506,3
517,1
532,3
539,0
549,1
594,3
693,1
716,-2
731,-1
776,-4
840,-6
872,-4
927,-6
1007,-4
1038,-2
1051,-4
1121,-7
1137,-4
1224,-2
1259,1
1306,-2
1322,0
1342,-2
1355,0
1371,-3
1408,-1
1437,2
1470,-1
1502,-4
1523,-2
1557,0
1589,2
1599,0
1640,-2
1655,0
1661,-3
1678,-1
1709,-3
1734,0
1749,2
1779,4
1861,5
1875,2
1913,4
1936,2
1942,5
1953,2
1976,5
1994,2
2010,4
2021,1
2035,3
2048,0
2059,3
2072,2
2096,-1
2113,1
2133,3
2175,1
2201,3
2220,1
2237,3
2274,5
2309,7
2359,10
2387,8
2408,10
2501,7
2543,9
2554,6
2573,8
2586,5
2642,3
2678,5
2750,7
2764,4
2791,2
2804,4
2834,2
2862,4
2870,1
2872,3
