Seconds_Since_Start,Score_Difference
89,-2
113,0
149,2
165,0
174,2
225,4
263,1
280,3
301,1
325,-1
338,1
352,-1
381,1
407,-1
427,-3
457,-6
492,-8
512,-6
558,-8
592,-10
616,-7
652,-5
677,-3
682,-5
718,-8
740,-11
774,-9
786,-11
801,-14
831,-16
858,-18
900,-16
907,-18
928,-16
980,-18
990,-15
1004,-17
1060,-14
1104,-16
1129,-14
1142,-17
1152,-15
1183,-18
1248,-21
1271,-19
1282,-22
1301,-24
1339,-26
1419,-24
1474,-21
1490,-19
1506,-21
1527,-19
1553,-21
1570,-18
1580,-20
1650,-18
1656,-20
1672,-18
1684,-16
1694,-14
1740,-13
1765,-15
1782,-13
1830,-16
1871,-17
1885,-16
1898,-19
1927,-22
1941,-20
1975,-22
2028,-23
2050,-25
2064,-22
2087,-20
2114,-17
2149,-15
2198,-13
2229,-10
2282,-12
2297,-9
2359,-7
2367,-8
2392,-6
2402,-8
2435,-10
2462,-12
2473,-11
2507,-9
2551,-7
2603,-9
2627,-12
2672,-10
2701,-12
2716,-14
2732,-12
2748,-14
2760,-12
2770,-14
2792,-17
