Seconds_Since_Start,Score_Difference
20,-2
37,1
50,-2
67,0
98,2
113,-1
127,2
173,0
197,-2
210,1
229,-2
276,0
308,-3
341,-5
361,-8
375,-6
438,-8
456,-6
519,-8
546,-6
594,-4
637,-5
648,-3
672,-5
733,-3
748,-5
762,-3
807,-5
833,-8
879,-11
928,-9
955,-12
967,-10
984,-12
1015,-14
1048,-17
1055,-15
1099,-18
1187,-21
1201,-19
1219,-21
1233,-18
1259,-15
1296,-17
1312,-19
1334,-17
1358,-19
1405,-22
1436,-25
1479,-28
1509,-30
1552,-28
1576,-26
1628,-28
1648,-26
1665,-24
1695,-21
1712,-23
1727,-20
1767,-22
1796,-20
1819,-17
1852,-15
1889,-13
1914,-15
1925,-14
1945,-16
1993,-18
2017,-20
2030,-18
2066,-16
2085,-15
2100,-18
2116,-16
2130,-18
2153,-16
2177,-19
2200,-20
2237,-22
2248,-24
2296,-22
2311,-25
2344,-23
2388,-25
2402,-22
2453,-24
2466,-22
2483,-25
2490,-23
2522,-21
2547,-19
2584,-21
2697,-20
2714,-22
2729,-20
2780,-21
2840,-19
