Seconds_Since_Start,Score_Difference
50,3
73,1
114,-1
148,1
169,-1
269,-3
400,-1
424,1
468,-2
509,-5
543,-3
567,-5
641,-3
660,-1
676,-3
714,-5
719,-3
733,-5
750,-3
770,-5
803,-3
844,-5
871,-3
901,0
934,-2
971,0
1018,2
1047,5
1062,4
1093,2
1114,5
1202,3
1219,5
1234,3
1256,5
1289,3
1299,6
1317,4
1352,2
1397,-1
1410,2
1516,0
1547,-2
1571,0
1585,-1
1630,-2
1645,-4
1659,-2
1672,-4
1705,-7
1765,-9
1802,-12
1835,-15
1861,-12
1872,-10
1933,-13
1945,-11
1979,-8
2023,-6
2051,-3
2099,-1
2114,-3
2130,-1
2152,-4
2194,-7
2212,-5
2275,-3
2288,-5
2320,-8
2353,-5
2375,-6
2388,-4
2399,-7
2417,-5
2503,-8
2548,-6
2577,-4
2633,-6
2710,-4
2784,-2
2815,-1
2875,-3
