Seconds_Since_Start,Score_Difference
44,2
62,0
107,-3
119,-1
134,-3
159,-5
177,-2
209,0
220,-3
270,-1
305,2
328,-1
350,-4
365,-1
395,-3
416,-5
433,-8
454,-6
478,-3
504,-6
549,-8
565,-6
592,-9
619,-7
637,-9
652,-7
697,-9
720,-6
739,-3
834,-6
857,-5
928,-4
953,-2
1049,0
1077,-2
1095,-4
1112,-1
1140,-4
1164,-2
1192,0
1215,-2
1255,-4
1278,-6
1300,-8
1312,-6
1324,-4
1347,-7
1367,-4
1380,-6
1410,-4
1430,-7
1440,-5
1453,-4
1469,-6
1486,-4
1519,-2
1550,1
1611,3
1675,1
1696,-1
1716,-4
1728,-3
1765,-5
1787,-3
1792,-6
1881,-8
1886,-6
1901,-8
1915,-6
1929,-7
1969,-5
2002,-7
2007,-5
2016,-7
2123,-9
2138,-7
2218,-9
2234,-7
2250,-10
2277,-12
2291,-10
2312,-13
2329,-11
2426,-8
2454,-6
2477,-8
2503,-10
2517,-8
2621,-9
2633,-7
2658,-9
2673,-7
2702,-5
2733,-3
2744,-6
2759,-5
2811,-7
2823,-6
2839,-4
2841,-6
2848,-3
2873,-5
2877,-4
