Seconds_Since_Start,Score_Difference
16,-2
52,-5
70,-3
121,-5
178,-3
228,-1
274,-3
293,-1
322,1
383,-1
413,-3
434,-1
446,-3
482,-5
509,-8
532,-10
544,-8
571,-6
586,-9
601,-7
649,-9
666,-7
710,-5
716,-8
811,-6
831,-8
858,-11
915,-14
943,-12
984,-15
1003,-12
1044,-14
1072,-15
1118,-18
1144,-16
1158,-18
1169,-17
1186,-19
1202,-17
1231,-19
1252,-21
1331,-23
1363,-25
1389,-22
1399,-24
1410,-23
1459,-21
1501,-19
1523,-16
1556,-14
1580,-16
1614,-18
1640,-21
1658,-19
1669,-18
1699,-16
1716,-18
1753,-20
1784,-18
1807,-16
1828,-18
1855,-15
1900,-17
1953,-19
1989,-17
2014,-16
2032,-18
2047,-20
2063,-18
2076,-20
2149,-17
2205,-20
2221,-18
2254,-16
2296,-19
2307,-17
2320,-19
2348,-17
2407,-15
2449,-13
2466,-16
2484,-14
2496,-17
2541,-15
2573,-12
2619,-14
2642,-16
2665,-19
2680,-20
2699,-18
2723,-15
2745,-17
2771,-15
2808,-17
