Seconds_Since_Start,Score_Difference
14,3
33,0
81,-2
105,-1
134,1
168,3
196,5
231,7
253,5
284,7
355,9
371,7
388,9
436,7
453,5
472,7
490,4
504,6
516,4
560,6
614,8
667,10
706,13
737,11
769,9
803,6
912,4
923,5
947,3
991,1
1007,4
1039,6
1117,4
1173,2
1201,0
1240,-2
1262,-4
1277,-2
1308,0
1372,-3
1390,-1
1440,1
1493,3
1511,1
1546,-1
1567,1
1624,4
1694,2
1710,4
1729,2
1765,0
1777,2
1797,0
1855,3
1884,5
1913,3
1954,1
1985,-1
2007,0
2025,-2
2044,-5
2070,-3
2081,-1
2111,1
2139,3
2156,1
2220,4
2255,2
2277,0
2295,3
2309,1
2354,0
2404,3
2437,5
2494,3
2531,1
2598,-1
2619,1
2652,3
2678,1
2712,-2
2761,1
2774,-1
2787,1
2802,-1
2825,1
2839,-1
2875,-2
2876,-4
2879,-2
2880,-4
