Seconds_Since_Start,Score_Difference
54,-3
114,-4
160,-6
185,-9
205,-12
218,-10
266,-7
305,-9
314,-7
337,-5
350,-7
357,-5
374,-6
432,-4
545,-2
566,0
582,-2
613,1
641,4
669,7
691,5
704,7
720,5
742,7
771,4
790,6
810,5
837,2
862,0
892,2
959,5
981,2
1063,0
1083,-3
1119,0
1142,-2
1153,0
1179,-3
1194,0
1223,-3
1256,-6
1262,-3
1277,-6
1289,-4
1308,-7
1353,-10
1380,-13
1423,-16
1436,-14
1520,-12
1537,-15
1548,-13
1560,-9
1586,-7
1601,-10
1649,-8
1665,-11
1682,-9
1714,-12
1726,-10
1761,-8
1775,-11
1800,-14
1819,-12
1883,-9
1900,-12
1933,-14
1946,-12
1977,-10
1995,-13
2036,-10
2064,-7
2074,-8
2102,-10
2111,-8
2120,-7
2125,-5
2134,-7
2186,-5
2208,-7
2222,-5
2236,-8
2252,-6
2274,-8
2293,-10
2323,-12
2417,-10
2461,-7
2495,-10
2525,-9
2580,-7
2599,-9
2635,-11
2652,-9
2714,-11
2757,-9
2781,-11
2824,-9
2833,-7
2852,-5
2865,-7
