Seconds_Since_Start,Score_Difference
30,2
44,0
67,-2
86,-5
102,-3
155,-1
176,-2
184,0
198,-3
223,-5
267,-8
307,-10
319,-8
344,-11
435,-9
489,-8
504,-6
539,-9
562,-8
620,-6
653,-4
667,-7
693,-9
709,-7
719,-9
731,-8
746,-11
771,-9
805,-6
819,-8
864,-6
895,-8
940,-11
968,-13
984,-11
1058,-13
1064,-10
1119,-8
1135,-6
1158,-8
1177,-6
1189,-9
1204,-7
1209,-8
1223,-6
1242,-4
1259,-6
1269,-3
1283,-5
1287,-4
1296,-6
1313,-4
1348,-2
1366,-4
1411,-7
1436,-4
1472,-7
1509,-5
1549,-7
1598,-9
1629,-7
1645,-9
1679,-11
1710,-14
1723,-13
1736,-15
1788,-17
1818,-16
1836,-18
1878,-16
1919,-18
1939,-16
1957,-18
2002,-16
2008,-18
2018,-16
2046,-14
2066,-15
2074,-17
2127,-15
2224,-14
2253,-12
2299,-15
2312,-12
2341,-9
2381,-6
2396,-9
2405,-7
2432,-5
2467,-2
2509,-4
2525,-1
2582,2
2631,3
2640,2
2658,0
2687,2
2696,0
2740,-2
2761,0
2798,3
2809,1
2864,2
2875,0
3341,-2
3395,0
3488,3
3535,6
3568,8
3573,6
3579,8
