Seconds_Since_Start,Score_Difference
19,-2
45,-5
111,-7
127,-10
169,-7
198,-10
217,-8
238,-5
257,-8
291,-10
332,-11
371,-13
412,-15
432,-12
457,-9
544,-7
571,-5
590,-8
603,-6
640,-9
652,-6
667,-7
706,-9
756,-11
768,-9
786,-11
818,-13
854,-16
914,-14
991,-16
1016,-18
1033,-16
1052,-15
1070,-17
1077,-14
1092,-16
1114,-18
1140,-16
1176,-19
1189,-17
1225,-15
1241,-18
1255,-16
1273,-18
1293,-15
1318,-17
1330,-15
1387,-13
1409,-16
1493,-18
1510,-16
1529,-19
1544,-17
1587,-19
1607,-21
1619,-19
1665,-22
1692,-19
1750,-17
1765,-20
1779,-18
1844,-16
1855,-18
1900,-16
1955,-18
1995,-16
2024,-13
2044,-15
2051,-13
2069,-15
2110,-14
2130,-17
2147,-15
2201,-17
2217,-15
2245,-12
2262,-14
2290,-16
2320,-19
2364,-16
2425,-18
2483,-20
2503,-18
2528,-16
2569,-19
2586,-17
2608,-20
2619,-18
2637,-20
2655,-18
2697,-21
2708,-19
2724,-21
2772,-19
2824,-17
2836,-20
2850,-19
2870,-21
2878,-18
