Seconds_Since_Start,Score_Difference
20,-2
48,-4
101,-3
151,-6
167,-4
181,-6
204,-9
255,-7
290,-5
311,-3
331,-5
340,-3
369,-5
391,-3
414,-6
442,-8
483,-10
508,-7
539,-9
608,-11
649,-13
672,-10
735,-8
753,-10
815,-12
835,-10
918,-7
966,-10
1003,-13
1023,-12
1065,-10
1086,-12
1098,-9
1163,-11
1184,-9
1203,-11
1237,-13
1301,-16
1341,-18
1374,-16
1389,-17
1417,-19
1456,-17
1493,-19
1506,-17
1575,-19
1612,-22
1637,-20
1659,-18
1680,-16
1694,-18
1720,-20
1747,-22
1765,-20
1780,-22
1800,-25
1831,-27
1901,-25
1924,-23
1956,-21
1985,-23
2006,-21
2035,-23
2063,-21
2083,-24
2099,-22
2108,-24
2116,-22
2196,-20
2226,-22
2246,-21
2368,-24
2385,-22
2406,-24
2418,-22
2434,-25
2456,-23
2461,-25
2470,-24
2480,-27
2494,-25
2517,-28
2557,-25
2597,-23
2619,-25
2632,-23
2654,-21
2691,-22
2728,-25
2746,-22
2765,-20
2782,-22
2793,-23
2803,-22
2808,-24
2825,-22
2837,-25
