Seconds_Since_Start,Score_Difference
25,-2
46,0
112,2
128,-1
152,-3
165,0
174,-3
204,-1
225,2
238,0
265,2
298,5
320,4
347,2
383,-1
461,1
473,-2
531,0
585,2
615,4
629,2
640,4
659,6
688,8
708,6
765,4
780,7
808,9
858,7
895,6
924,4
973,2
985,5
1025,3
1049,6
1105,9
1168,12
1189,9
1214,7
1269,5
1284,7
1314,6
1318,3
1353,0
1368,1
1416,3
1516,1
1541,4
1559,1
1591,-2
1640,0
1655,-2
1664,1
1707,-1
1721,-4
1762,-6
1780,-4
1797,-6
1818,-8
1829,-7
1852,-10
1867,-7
1882,-9
1894,-7
1917,-5
1975,-8
1988,-5
2008,-7
2031,-5
2048,-7
2066,-4
2080,-6
2087,-4
2109,-1
2121,-3
2128,0
2152,-2
2156,0
2172,3
2186,1
2210,3
2262,1
2290,-1
2351,1
2371,-1
2384,1
2418,3
2438,5
2480,7
2579,10
2608,8
2636,11
2671,14
2717,12
2718,14
2733,16
2744,13
2770,11
2785,13
2793,11
2794,12
2817,9
2859,7
