Seconds_Since_Start,Score_Difference
24,2
77,5
124,7
163,5
193,3
218,5
244,7
270,5
320,3
334,6
382,4
402,2
421,4
456,2
474,4
508,2
539,0
549,2
576,4
611,6
650,8
668,6
677,8
792,10
812,8
834,11
876,13
927,11
974,14
991,12
1012,14
1046,17
1086,19
1109,17
1140,15
1157,17
1171,19
1193,21
1214,19
1233,21
1256,18
1273,20
1287,17
1346,15
1406,18
1431,16
1455,14
1509,15
1529,17
1596,15
1636,13
1647,15
1672,13
1690,15
1709,14
1749,12
1807,10
1838,8
1885,7
1906,8
1940,10
1956,8
2018,10
2039,8
2049,10
2062,9
2132,7
2157,9
2198,7
2240,5
2328,3
2355,5
2370,6
2408,4
2442,6
2465,4
2493,3
2510,5
2547,7
2584,9
2619,7
2643,9
2665,8
2668,10
2713,12
2751,14
2765,11
2798,13
2806,12
2825,10
2842,12
