Seconds_Since_Start,Score_Difference
52,-2
59,0
129,3
158,5
169,3
211,0
264,-3
278,0
311,2
326,-1
345,1
362,-2
383,0
395,-3
414,-1
439,-3
505,-1
518,-4
545,-2
589,0
621,2
653,0
672,2
720,-1
825,-3
856,-5
886,-3
996,-5
1023,-7
1050,-9
1073,-6
1108,-4
1145,-1
1166,-3
1204,-5
1275,-3
1316,-5
1391,-7
1425,-9
1495,-7
1538,-5
1564,-2
1572,-4
1583,-2
1609,0
1633,-3
1685,-5
1728,-7
1743,-5
1787,-7
1820,-9
1846,-7
1867,-4
1889,-7
1912,-6
1937,-8
1963,-6
2053,-9
2109,-11
2124,-9
2132,-11
2159,-14
2201,-16
2247,-14
2273,-16
2291,-14
2324,-12
2364,-9
2404,-12
2424,-10
2448,-12
2473,-14
2523,-12
2577,-13
2611,-11
2631,-13
2663,-15
2699,-17
2723,-18
2766,-16
2809,-18
2824,-19
2858,-16
