Seconds_Since_Start,Score_Difference
43,-2
49,0
71,-2
107,-4
137,-1
173,-3
208,-5
221,-3
243,-1
254,-3
275,-1
298,-3
342,0
368,3
432,1
477,-1
522,-3
576,-5
626,-3
645,-5
651,-3
683,-6
708,-4
747,-2
798,-4
821,-2
834,-4
890,-2
910,-4
953,-6
976,-3
1058,-6
1068,-4
1174,-2
1194,-4
1209,-2
1226,0
1238,-1
1259,0
1266,2
1307,0
1334,-1
1349,1
1363,-1
1378,2
1383,0
1406,-2
1409,0
1431,-2
1505,0
1532,2
1554,-1
1580,2
1630,0
1657,2
1717,0
1772,2
1791,1
1803,2
1837,0
1872,3
1901,5
1919,8
1949,10
1974,9
1991,11
2024,9
2032,11
2050,9
2077,7
2089,9
2101,7
2115,9
2124,7
2129,8
2143,6
2160,8
2196,9
2206,7
2228,9
2245,6
2273,4
2321,7
2340,4
2375,2
2422,0
2451,-2
2476,-5
2506,-7
2533,-5
2548,-8
2585,-7
2602,-9
2605,-7
2629,-9
2666,-11
2684,-13
2729,-15
2745,-13
2765,-16
2788,-18
2801,-18
2874,-16
