Seconds_Since_Start,Score_Difference
16,2
31,0
53,2
66,0
88,3
113,0
175,-2
198,0
206,-2
228,0
251,2
288,0
325,2
340,0
381,-2
440,-4
468,-1
530,1
544,0
586,2
620,4
645,6
677,8
701,6
718,8
772,9
808,11
826,13
843,11
859,13
872,10
889,12
902,10
929,12
947,13
963,11
990,9
1038,10
1062,11
1075,13
1089,10
1181,8
1204,6
1211,4
1242,2
1274,5
1285,4
1324,2
1354,4
1406,1
1429,3
1440,0
1488,-1
1506,1
1521,-1
1535,-2
1548,-4
1572,-7
1594,-5
1605,-6
1634,-7
1650,-8
1670,-6
1683,-8
1707,-6
1764,-8
1779,-6
1787,-8
1817,-11
1873,-9
1890,-12
1902,-9
1925,-7
1941,-9
1955,-7
1967,-10
2014,-8
2027,-10
2038,-8
2064,-7
2084,-10
2136,-8
2157,-10
2160,-7
2182,-5
2222,-3
2234,-5
2257,-3
2288,-1
2312,0
2337,-2
2360,0
2373,-3
2401,-5
2421,-3
2439,-6
2462,-5
2486,-3
2510,-5
2549,-7
2567,-5
2601,-7
2626,-5
2648,-7
2676,-8
2706,-10
2724,-8
2761,-6
2782,-8
2807,-6
2828,-8
2854,-5
2858,-7
2866,-9
