Seconds_Since_Start,Score_Difference
23,3
48,5
67,7
81,5
128,3
146,6
160,4
178,6
211,8
214,6
230,8
283,6
376,8
398,5
421,3
430,5
443,3
475,1
491,-1
507,2
518,0
538,-3
550,0
566,-2
577,0
591,-2
602,-1
618,-3
634,-1
647,-3
660,-2
674,-5
689,-8
705,-5
735,-3
772,-5
792,-3
803,-5
858,-7
884,-5
888,-7
927,-5
949,-7
961,-5
1009,-7
1028,-4
1040,-7
1063,-4
1103,-2
1122,-4
1194,-2
1209,-5
1224,-3
1234,-4
1253,-2
1267,-4
1322,-2
1339,-4
1350,-2
1366,1
1378,-2
1389,0
1402,-1
1409,1
1429,-1
1456,0
1505,2
1562,4
1591,2
1613,5
1632,3
1663,1
1699,-1
1719,-3
1769,-5
1791,-3
1815,0
1844,2
1885,0
1909,-3
1950,-5
1967,-3
2004,-5
2017,-3
2097,-1
2129,1
2139,-1
2205,1
2222,-1
2240,1
2264,4
2306,2
2318,4
2394,1
2436,3
2451,1
2501,3
2534,5
2605,6
2652,8
2665,6
2687,4
2704,6
2735,3
2764,1
2781,3
2808,4
2822,2
2861,4
2867,6
