Seconds_Since_Start,Score_Difference
20,2
44,0
102,-2
117,0
134,-3
150,0
197,-2
214,0
237,-2
270,-3
289,-6
307,-8
345,-10
365,-12
403,-10
425,-8
451,-6
462,-9
483,-7
504,-9
530,-7
555,-9
589,-11
653,-8
667,-11
678,-8
689,-10
744,-13
796,-10
827,-7
878,-9
891,-6
908,-8
943,-11
1013,-9
1036,-11
1055,-9
1069,-11
1085,-8
1096,-9
1133,-7
1154,-10
1185,-12
1211,-15
1229,-17
1247,-16
1288,-13
1324,-15
1407,-17
1423,-15
1468,-13
1479,-15
1525,-13
1567,-15
1596,-13
1628,-16
1649,-18
1672,-20
1705,-22
1744,-24
1762,-21
1834,-18
1847,-20
1869,-18
1918,-17
1935,-19
1953,-16
1979,-14
2015,-12
2046,-15
2082,-17
2100,-15
2113,-17
2127,-15
2147,-17
2190,-19
2200,-21
2206,-19
2244,-16
2258,-19
2277,-18
2290,-20
2322,-22
2339,-19
2370,-16
2411,-14
2443,-12
2466,-10
2475,-12
2507,-15
2517,-13
2545,-12
2560,-13
2610,-11
2646,-13
2707,-11
2739,-9
2790,-11
2791,-9
2809,-11
2822,-8
2837,-6
2861,-8
2868,-8
2873,-6
2875,-8
2880,-5
