Seconds_Since_Start,Score_Difference
50,-3
72,-1
89,-3
114,-5
167,-7
197,-10
230,-13
273,-15
356,-13
381,-15
424,-13
459,-11
492,-9
542,-11
585,-8
637,-11
676,-9
693,-11
821,-14
842,-11
856,-13
890,-15
993,-13
1003,-16
1092,-14
1107,-17
1131,-15
1164,-12
1202,-14
1227,-16
1263,-18
1297,-20
1320,-22
1374,-25
1409,-27
1464,-29
1479,-26
1504,-28
1535,-26
1619,-25
1640,-28
1692,-30
1737,-32
1797,-34
1836,-32
1908,-34
1938,-36
1985,-34
2016,-32
2032,-34
2061,-32
2104,-30
2181,-32
2212,-34
2246,-31
2267,-33
2338,-31
2364,-34
2397,-32
2423,-34
2501,-36
2546,-38
2570,-35
2592,-33
2625,-32
2645,-31
2666,-29
2678,-31
2689,-28
2704,-30
2743,-29
2775,-27
2793,-28
2842,-30
2856,-28
2880,-31
