Seconds_Since_Start,Score_Difference
139,2
153,0
188,2
223,4
236,2
359,4
386,2
402,4
481,7
511,9
546,12
574,15
593,13
626,16
646,15
675,13
694,15
771,13
811,11
826,12
897,9
916,11
963,13
978,11
998,9
1015,11
1025,12
1061,14
1080,12
1138,10
1202,12
1224,10
1241,13
1268,15
1297,17
1313,15
1327,18
1353,21
1370,20
1371,21
1401,23
1408,24
1425,21
1440,20
1488,18
1527,16
1557,14
1586,13
1597,11
1622,13
1650,10
1695,12
1748,10
1762,13
1775,11
1783,13
1807,15
1822,13
1834,10
1852,12
1930,14
1966,12
2002,14
2020,12
2037,15
2057,13
2093,10
2133,7
2155,10
2177,7
2207,10
2256,8
2270,10
2281,7
2297,9
2327,11
2359,10
2378,13
2406,11
2421,12
2433,11
2465,10
2482,12
2531,14
2548,11
2567,14
2623,12
2646,15
2715,12
2720,13
2736,10
2793,11
2839,9
2842,11
2844,9
2848,11
2859,8
2861,10
