Seconds_Since_Start,Score_Difference
18,-3
36,0
51,-3
94,-5
106,-3
155,-5
177,-3
191,-5
208,-7
225,-9
245,-7
271,-10
310,-7
323,-9
338,-6
379,-4
394,-2
415,-4
428,-2
467,-4
485,-2
501,-5
535,-7
552,-5
621,-6
628,-8
648,-6
658,-8
688,-5
711,-7
719,-5
740,-3
770,0
793,-3
823,-5
850,-8
883,-11
906,-9
926,-12
943,-10
971,-12
993,-9
1032,-7
1061,-9
1078,-7
1092,-10
1106,-7
1119,-9
1134,-8
1151,-10
1163,-8
1185,-11
1222,-14
1260,-11
1294,-8
1348,-10
1373,-11
1410,-9
1431,-12
1439,-9
1461,-7
1481,-9
1491,-7
1512,-5
1544,-7
1631,-5
1657,-3
1673,-6
1755,-8
1771,-5
1851,-2
1863,-3
1888,-6
1993,-4
2029,-6
2035,-5
2082,-7
2126,-5
2159,-2
2182,-5
2264,-2
2277,-4
2296,-3
2315,-1
2326,-3
2338,0
2359,-2
2404,-4
2485,-2
2497,-5
2522,-2
2555,0
2598,-2
2643,-4
2664,-2
2700,-5
2725,-2
2772,-4
2786,-5
2790,-3
2809,-5
2827,-3
2851,-1
2868,-2
2877,0
3319,1
3336,-1
3385,-3
3416,-5
3480,-7
3498,-5
3519,-7
3526,-5
3536,-6
3557,-4
3565,-5
3575,-3
3583,-4
3588,-2
3590,-4
