Seconds_Since_Start,Score_Difference
27,-3
62,-6
81,-8
108,-6
184,-4
204,-6
249,-4
271,-2
301,-4
321,-3
350,-1
357,-3
378,-1
402,1
432,2
472,1
502,-2
514,0
553,-2
573,0
608,3
634,1
658,-2
667,0
689,2
701,0
717,2
751,-1
774,-3
795,-1
851,1
868,-1
916,1
948,3
964,1
1026,-1
1062,2
1084,-1
1096,1
1132,3
1151,1
1172,3
1184,1
1207,3
1223,1
1248,-2
1270,-4
1295,-1
1324,1
1334,-2
1358,-3
1377,-5
1400,-7
1430,-9
1437,-7
1458,-9
1519,-12
1539,-14
1632,-12
1647,-14
1672,-13
1695,-11
1706,-14
1792,-12
1808,-14
1856,-12
1889,-10
1940,-12
2021,-10
2040,-12
2070,-15
2118,-18
2156,-21
2183,-19
2239,-22
2261,-20
2290,-18
2329,-20
2334,-19
2348,-21
2381,-18
2408,-15
2459,-18
2482,-16
2503,-19
2533,-22
2575,-20
2631,-18
2660,-16
2679,-15
2714,-13
2737,-15
2764,-18
2775,-16
2828,-14
2861,-11
