Seconds_Since_Start,Score_Difference
107,-3
125,-1
157,1
176,3
196,5
217,2
227,4
258,7
278,4
314,6
328,4
424,2
463,5
551,7
588,6
629,3
646,5
669,3
694,4
715,3
728,5
778,3
814,1
842,4
883,2
898,4
915,6
943,8
965,6
1099,8
1149,10
1177,12
1196,10
1203,13
1218,15
1288,16
1358,18
1370,15
1393,18
1407,16
1414,18
1488,16
1515,18
1533,16
1552,18
1588,20
1603,18
1639,16
1664,18
1687,19
1747,17
1760,19
1826,17
1848,19
1871,21
1888,18
1908,15
1986,17
2002,15
2042,16
2074,18
2123,21
2142,19
2179,17
2202,14
2258,17
2321,15
2344,17
2416,20
2440,18
2473,16
2509,19
2525,17
2559,16
2594,14
2649,12
2686,10
2708,12
2723,9
2740,12
2760,10
2826,9
2828,10
2835,7
2846,9
2852,7
2856,9
2870,11
