Seconds_Since_Start,Score_Difference
44,2
77,4
93,1
112,3
130,1
188,0
241,-1
257,2
274,0
292,2
320,-1
340,1
382,3
408,4
439,6
464,8
491,10
522,12
541,10
578,9
596,11
607,9
675,7
690,9
762,7
795,5
842,7
902,10
941,14
974,16
1000,18
1066,16
1124,18
1170,16
1191,17
1240,19
1260,17
1295,15
1317,17
1333,15
1379,17
1457,19
1490,22
1511,23
1583,25
1657,27
1704,30
1756,27
1827,24
1865,22
1885,25
1898,23
1938,21
1973,20
1986,22
2001,20
2012,23
2092,21
2105,23
2121,20
2160,21
2179,24
2208,26
2219,23
2236,25
2258,27
2328,26
2337,25
2395,23
2417,25
2476,28
2546,25
2559,27
2580,25
2594,27
2651,29
2740,31
2749,30
2765,32
2774,31
2793,29
2846,27
2866,28
