Seconds_Since_Start,Score_Difference
60,2
70,0
146,2
176,4
197,3
216,1
237,3
254,5
312,2
349,4
365,2
391,0
418,-2
440,0
449,-2
518,1
537,3
570,5
618,3
653,0
708,2
757,4
831,6
865,9
972,12
987,9
1066,11
1096,9
1134,7
1157,9
1187,11
1208,9
1219,10
1234,8
1384,6
1402,7
1484,9
1528,7
1546,10
1566,8
1599,5
1631,3
1657,1
1689,-2
1742,-5
1808,-7
1846,-9
1893,-11
1901,-9
1915,-7
1954,-10
2016,-12
2036,-10
2088,-13
2123,-14
2132,-12
2171,-9
2217,-11
2262,-9
2288,-7
2319,-4
2337,-7
2382,-9
2395,-7
2404,-10
2417,-7
2486,-9
2513,-7
2519,-9
2549,-12
2582,-15
2588,-12
2612,-14
2630,-11
2661,-9
2694,-6
2720,-8
2753,-11
2856,-13
