Seconds_Since_Start,Score_Difference
35,2
57,0
71,2
85,0
135,-2
152,0
193,1
212,-1
271,0
304,2
316,0
348,-2
420,-4
445,-5
459,-4
481,-6
513,-9
524,-6
559,-8
576,-11
617,-13
658,-11
667,-14
784,-12
837,-10
901,-8
908,-10
954,-12
979,-10
1006,-8
1030,-6
1114,-4
1146,-6
1217,-4
1238,-5
1286,-3
1304,-6
1327,-4
1360,-7
1384,-5
1463,-3
1510,-4
1527,-2
1552,1
1570,-1
1616,-3
1637,-6
1645,-3
1668,-1
1716,0
1756,-2
1771,0
1786,-2
1807,0
1821,-2
1840,0
1850,-2
1881,-5
1894,-2
1927,0
1976,-2
1990,0
2004,-2
2084,0
2098,-2
2155,-4
2160,-2
2176,-4
2186,-2
2259,1
2269,-1
2295,1
2311,-2
2381,1
2399,-2
2479,0
2494,-2
2562,-1
2594,2
2629,3
2715,5
2743,3
2774,5
2782,3
2875,5
