Seconds_Since_Start,Score_Difference
21,3
48,5
80,2
99,5
133,7
150,4
192,1
208,3
280,1
309,-2
382,0
396,2
420,0
445,-2
481,-5
566,-3
589,-5
640,-3
668,-1
679,-3
720,-5
770,-3
789,-1
818,2
839,4
862,1
910,-1
989,-3
1026,-5
1107,-3
1167,0
1196,-3
1211,-1
1250,1
1268,-1
1285,1
1306,-1
1318,2
1365,1
1389,4
1402,2
1412,5
1484,3
1541,1
1553,3
1568,1
1599,-2
1645,-4
1659,-2
1690,-4
1735,-3
1776,-5
1784,-2
1802,-4
1820,-1
1842,2
1907,3
1910,5
1984,3
2040,5
2056,3
2072,6
2087,4
2188,1
2207,4
2223,2
2239,5
2265,7
2278,4
2305,6
2350,4
2367,6
2409,7
2445,5
2462,8
2564,11
2580,9
2595,11
2609,9
2712,6
2728,7
2747,5
2766,6
2779,4
2813,2
2840,1
2864,3
2870,5
