Seconds_Since_Start,Score_Difference
17,2
59,-1
97,2
144,0
167,3
193,0
254,-2
278,0
287,2
326,4
380,6
429,8
472,11
531,9
557,6
601,4
622,6
735,5
882,3
896,6
959,8
1039,10
1084,7
1123,10
1135,8
1191,7
1199,8
1212,6
1231,8
1258,10
1301,13
1316,11
1332,14
1389,16
1403,18
1420,16
1471,18
1495,16
1526,18
1597,16
1609,19
1630,16
1669,19
1691,17
1710,20
1725,18
1743,21
1777,24
1789,21
1869,18
1880,21
1906,19
1922,22
1936,20
1965,17
2014,19
2032,16
2044,18
2056,15
2080,13
2102,11
2112,13
2136,10
2181,12
2220,14
2239,12
2340,10
2378,9
2401,12
2453,10
2473,13
2497,15
2541,17
2574,19
2606,16
2625,19
2638,17
2691,19
2705,16
2724,18
2747,16
2769,19
2802,21
2816,19
2841,22
