Seconds_Since_Start,Score_Difference
18,3
63,1
106,4
122,1
150,-2
163,0
182,-2
227,0
234,-3
245,-1
300,-3
312,-1
340,1
376,4
400,2
420,4
439,6
475,8
486,6
506,7
521,5
534,7
544,5
619,8
637,11
655,9
678,7
689,4
705,6
740,4
765,2
777,4
790,2
799,4
810,2
835,-1
861,2
891,5
916,8
932,6
944,8
956,6
991,3
1018,0
1031,2
1052,-1
1071,1
1105,3
1121,2
1132,5
1140,3
1160,1
1188,3
1201,1
1250,-1
1296,-3
1319,-6
1332,-4
1356,-2
1397,-4
1427,-6
1439,-4
1464,-7
1497,-10
1519,-8
1544,-10
1584,-8
1625,-11
1638,-9
1657,-11
1681,-13
1689,-11
1707,-13
1722,-11
1734,-13
1743,-10
1767,-12
1780,-10
1794,-13
1808,-11
1824,-13
1830,-11
1851,-14
1907,-16
1915,-13
1966,-15
1979,-17
2003,-14
2019,-17
2036,-19
2054,-17
2080,-19
2087,-17
2134,-19
2154,-17
2180,-14
2200,-16
2208,-14
2213,-12
2250,-15
2268,-13
2291,-11
2309,-13
2344,-10
2376,-7
2398,-9
2410,-7
2427,-9
2512,-7
2547,-4
2560,-6
2573,-4
2628,-6
2650,-4
2671,-7
2705,-9
2718,-7
2743,-5
2758,-7
2775,-9
2784,-6
2825,-8
2835,-6
2838,-8
2843,-5
2847,-7
2852,-4
2854,-6
2859,-3
2860,-4
2878,-5
