Seconds_Since_Start,Score_Difference
16,2
30,0
43,2
81,-1
97,2
124,5
136,3
163,5
199,7
236,10
256,8
290,6
316,4
338,6
366,8
377,6
426,8
451,6
487,4
507,6
525,4
571,7
588,5
602,7
630,9
646,7
662,9
719,11
736,8
773,10
812,12
842,13
869,16
908,13
962,14
992,16
1029,18
1062,16
1092,13
1129,11
1145,14
1161,12
1183,14
1200,12
1221,15
1244,16
1270,14
1307,12
1321,9
1346,11
1358,8
1400,6
1439,3
1517,1
1538,3
1558,1
1665,-1
1679,0
1742,2
1754,-1
1787,-3
1831,-5
1853,-3
1868,-4
1889,-2
1998,0
2055,-3
2075,-1
2093,-3
2126,-6
2143,-4
2173,-1
2207,-3
2222,-1
2242,-3
2311,-5
2334,-7
2368,-9
2382,-8
2402,-10
2428,-8
2481,-6
2492,-9
2590,-11
2601,-9
2655,-7
2704,-3
2718,-5
2760,-6
2773,-5
2787,-6
2805,-4
2833,-1
2853,0
2873,-2
