Seconds_Since_Start,Score_Difference
144,2
166,0
183,-3
302,-5
347,-3
365,-6
392,-8
409,-6
424,-9
441,-7
450,-9
483,-7
495,-10
507,-8
589,-6
612,-8
621,-6
649,-4
663,-7
671,-4
695,-6
768,-9
794,-11
810,-9
827,-7
840,-9
874,-11
938,-9
953,-11
963,-8
989,-10
1050,-12
1063,-9
1087,-11
1107,-9
1135,-7
1160,-10
1216,-11
1244,-9
1262,-12
1286,-14
1303,-15
1341,-13
1358,-15
1367,-14
1394,-12
1458,-14
1476,-13
1523,-15
1552,-17
1581,-15
1635,-17
1671,-15
1709,-17
1745,-15
1758,-12
1784,-10
1799,-12
1832,-14
1910,-12
1924,-14
1944,-12
1972,-10
1993,-12
2076,-10
2087,-11
2106,-9
2129,-11
2149,-8
2158,-10
2175,-8
2218,-10
2254,-12
2310,-14
2343,-12
2356,-14
2377,-17
2407,-19
2444,-17
2471,-19
2485,-17
2518,-19
2537,-17
2561,-19
2603,-21
2615,-19
2655,-16
2711,-19
2746,-21
2753,-18
2764,-20
2779,-17
2794,-19
2800,-17
2810,-19
2820,-17
2850,-16
