Seconds_Since_Start,Score_Difference
41,-3
68,-1
103,1
120,4
139,6
166,4
195,2
208,5
224,3
246,6
293,8
301,6
319,8
331,5
393,7
451,9
466,6
480,8
504,10
517,8
531,11
540,9
578,7
591,8
607,10
619,8
626,9
638,7
689,4
704,5
744,3
780,2
791,4
816,1
834,3
845,1
869,-1
891,1
911,-1
1003,-3
1025,-5
1040,-2
1086,0
1092,-2
1111,-4
1123,-2
1136,-4
1171,-6
1187,-4
1228,-2
1256,1
1302,-2
1332,-4
1349,-6
1379,-8
1408,-6
1438,-5
1440,-7
1455,-9
1491,-10
1514,-12
1526,-10
1546,-12
1562,-10
1576,-12
1591,-10
1620,-12
1643,-15
1666,-12
1707,-10
1721,-13
1743,-11
1756,-13
1800,-11
1835,-13
1858,-11
1879,-13
1910,-15
1959,-12
1966,-15
1986,-13
2020,-15
2073,-17
2089,-19
2160,-21
2278,-23
2306,-24
2318,-22
2335,-24
2388,-22
2407,-24
2426,-21
2438,-23
2481,-25
2499,-23
2512,-24
2526,-22
2544,-25
2570,-27
2584,-24
2603,-26
2623,-24
2718,-22
2745,-20
2757,-22
2766,-19
2799,-17
2831,-19
2846,-17
2871,-15
