Seconds_Since_Start,Score_Difference
206,-2
216,0
247,-2
375,1
390,-1
427,-3
441,0
458,-3
478,-1
512,-3
564,-1
583,-3
611,-5
661,-7
674,-4
735,-6
763,-8
815,-11
859,-9
890,-7
929,-5
947,-7
969,-5
1040,-7
1061,-5
1075,-7
1120,-9
1160,-11
1184,-9
1203,-12
1228,-14
1244,-12
1286,-14
1313,-15
1344,-18
1353,-17
1366,-19
1391,-21
1413,-24
1434,-22
1480,-24
1499,-21
1554,-18
1566,-20
1622,-22
1655,-25
1689,-23
1765,-25
1778,-24
1782,-26
1801,-24
1845,-26
1877,-28
1899,-26
1910,-27
1958,-29
2055,-26
2076,-29
2097,-26
2104,-28
2131,-30
2152,-28
2206,-31
2223,-29
2239,-31
2270,-34
2288,-32
2291,-30
2306,-32
2338,-34
2399,-36
2417,-34
2464,-32
2517,-34
2532,-35
2582,-34
2625,-37
2680,-34
2754,-32
2781,-29
2802,-28
2833,-30
