Seconds_Since_Start,Score_Difference
90,-3
122,-6
142,-3
176,-5
195,-2
230,0
249,-3
265,-2
297,0
322,3
373,5
402,3
469,5
481,2
501,4
574,6
641,5
647,3
660,5
677,3
693,5
709,3
733,1
758,3
778,0
807,-2
851,0
875,-3
896,-5
913,-3
936,-5
954,-3
971,-6
999,-8
1049,-6
1059,-9
1091,-11
1108,-9
1194,-11
1271,-14
1292,-12
1305,-14
1338,-17
1377,-19
1399,-17
1413,-20
1460,-22
1517,-20
1535,-22
1550,-19
1613,-22
1650,-19
1664,-22
1685,-21
1702,-24
1735,-22
1753,-24
1793,-27
1813,-24
1838,-27
1850,-25
1946,-22
1959,-24
1977,-22
1990,-24
2008,-22
2053,-19
2106,-22
2132,-19
2160,-18
2210,-16
2292,-14
2337,-16
2350,-14
2354,-15
2378,-17
2400,-19
2414,-17
2486,-14
2506,-16
2529,-14
2584,-17
2617,-18
2644,-20
2661,-17
2707,-14
2726,-17
2740,-14
2794,-16
2821,-13
2837,-15
2850,-13
