Seconds_Since_Start,Score_Difference
37,-3
60,-5
114,-7
137,-9
153,-7
155,-6
163,-7
170,-9
190,-6
222,-8
234,-6
265,-4
327,-2
344,0
357,-2
389,-5
421,-7
444,-10
465,-11
530,-13
552,-15
573,-12
580,-14
611,-17
620,-15
632,-17
663,-18
680,-20
696,-22
709,-21
715,-23
740,-21
757,-23
776,-20
805,-18
817,-20
832,-18
858,-16
881,-18
902,-21
911,-19
938,-21
956,-23
977,-26
1002,-24
1020,-26
1042,-23
1088,-25
1110,-27
1121,-25
1132,-27
1161,-28
1192,-25
1223,-23
1243,-22
1266,-20
1292,-21
1300,-19
1315,-21
1356,-19
1414,-18
1432,-21
1485,-19
1562,-17
1579,-19
1612,-21
1638,-19
1665,-17
1686,-19
1702,-17
1752,-15
1787,-13
1809,-11
1840,-13
1856,-10
1880,-9
1903,-11
1921,-9
2019,-8
2038,-10
2058,-7
2125,-5
2171,-6
2184,-3
2244,-5
2266,-7
2288,-5
2298,-7
2309,-4
2323,-6
2362,-4
2394,-6
2398,-3
2416,-4
2439,-6
2447,-3
2478,0
2518,2
2548,0
2676,4
2693,1
2713,4
2727,2
2767,5
2785,7
2797,4
2818,7
2837,9
2844,7
2853,9
2862,11
