Seconds_Since_Start,Score_Difference
38,-2
68,0
83,-2
91,0
107,2
126,5
167,2
207,-1
226,-3
251,-5
291,-3
317,-6
335,-5
365,-7
403,-10
416,-8
439,-10
449,-7
478,-9
514,-7
526,-9
551,-7
556,-10
591,-9
637,-11
752,-9
791,-12
818,-15
850,-17
879,-15
892,-17
937,-15
955,-17
976,-15
990,-17
1008,-18
1019,-17
1036,-15
1061,-13
1087,-10
1112,-7
1216,-5
1229,-8
1243,-5
1262,-7
1302,-5
1323,-2
1338,-5
1387,-7
1401,-5
1412,-8
1431,-6
1455,-9
1470,-7
1486,-4
1518,-1
1532,-4
1597,-2
1641,-4
1660,-2
1697,-5
1758,-7
1817,-9
1833,-6
1935,-9
1958,-7
1984,-9
2001,-12
2017,-9
2059,-11
2132,-13
2153,-15
2160,-12
2195,-14
2236,-11
2256,-13
2270,-10
2292,-12
2317,-9
2338,-11
2367,-14
2421,-12
2435,-15
2453,-13
2471,-11
2482,-14
2502,-12
2527,-14
2540,-11
2564,-13
2614,-15
2636,-17
2649,-15
2680,-12
2698,-14
2733,-17
2746,-14
2771,-16
2811,-18
2849,-16
