Seconds_Since_Start,Score_Difference
55,-2
76,0
97,-2
110,-4
136,-6
162,-8
180,-5
201,-8
258,-5
291,-3
315,0
326,-2
346,0
370,3
383,1
395,3
421,1
474,4
515,2
536,4
581,2
595,4
661,6
699,8
719,6
740,4
771,2
824,4
859,7
890,10
909,8
926,11
944,8
959,10
974,8
992,11
1006,9
1028,11
1048,7
1062,9
1079,7
1126,9
1145,6
1194,4
1210,6
1239,8
1256,6
1276,8
1349,10
1372,8
1387,6
1406,8
1424,6
1478,4
1494,6
1511,4
1529,6
1541,4
1555,7
1566,4
1598,2
1652,-1
1672,1
1695,-1
1749,-3
1763,-1
1807,-3
1818,-2
1826,1
1835,0
1850,3
1889,5
1915,3
1965,1
1994,2
2009,0
2025,2
2073,0
2092,-2
2112,0
2137,-2
2160,0
2204,-2
2221,0
2256,3
2291,5
2343,3
2353,5
2373,3
2404,1
2407,3
2462,2
2492,-1
2588,1
2661,-1
2688,-3
2702,-2
2716,-4
2735,-2
2748,-3
2784,-1
2837,1
2875,-2
2877,0
3323,2
3332,0
3356,1
3376,-1
3395,1
3442,3
3538,1
3560,-1
3600,1
