Seconds_Since_Start,Score_Difference
18,2
42,5
60,3
76,5
117,8
161,10
177,8
197,11
218,13
242,10
263,8
313,10
339,12
355,10
376,13
388,12
424,10
438,12
446,10
462,13
474,11
500,13
519,11
553,9
565,11
593,12
607,9
608,7
643,5
692,8
753,10
798,8
886,10
944,8
1007,9
1029,7
1041,10
1059,8
1086,10
1135,7
1157,9
1178,8
1203,10
1259,13
1273,11
1319,13
1328,12
1336,15
1352,13
1374,11
1391,13
1402,10
1415,12
1436,10
1439,12
1459,9
1527,7
1549,5
1572,7
1606,9
1655,12
1689,14
1706,12
1753,10
1770,12
1827,15
1870,13
1884,15
1901,19
1916,17
1957,20
1989,23
2008,21
2014,24
2029,26
2055,29
2094,27
2114,25
2138,22
2161,20
2250,18
2275,21
2326,19
2411,17
2430,19
2465,20
2510,18
2540,16
2560,19
2584,17
2620,18
2640,16
2667,14
2706,11
2736,9
2759,10
2786,8
2853,9
2855,7
2856,9
2865,7
2867,9
2880,7
