Seconds_Since_Start,Score_Difference
21,3
99,0
130,2
140,0
167,2
186,0
209,2
221,0
254,-2
350,-5
374,-3
384,-5
400,-3
408,-1
449,-3
487,-2
504,-4
520,-2
535,-4
590,-2
611,-4
619,-1
632,-4
660,-6
684,-9
720,-11
747,-13
769,-15
793,-13
807,-15
845,-17
868,-19
888,-20
909,-18
931,-16
1002,-19
1013,-17
1034,-19
1102,-17
1118,-19
1142,-20
1172,-17
1189,-19
1211,-17
1226,-19
1241,-16
1256,-18
1262,-15
1290,-13
1372,-16
1413,-13
1438,-11
1465,-8
1487,-9
1500,-7
1520,-10
1567,-9
1588,-11
1604,-8
1627,-10
1656,-13
1689,-16
1754,-13
1846,-11
1868,-14
1894,-12
1899,-14
1942,-16
1972,-18
2015,-16
2029,-15
2066,-17
2135,-14
2175,-17
2217,-20
2266,-18
2285,-16
2322,-14
2357,-16
2380,-18
2402,-15
2439,-17
2449,-16
2517,-14
2540,-16
2559,-18
2615,-20
2645,-22
2661,-20
2674,-22
2687,-19
2715,-21
2749,-23
2758,-20
2775,-23
2802,-21
2811,-23
2831,-25
2842,-22
