Seconds_Since_Start,Score_Difference
32,2
44,0
87,-3
108,0
122,-2
148,0
164,3
198,1
228,-1
272,-3
287,-1
304,-3
320,0
349,3
363,1
386,-1
422,2
471,5
510,7
531,5
548,7
564,5
574,7
586,4
600,6
623,8
655,10
663,8
677,10
689,8
709,9
761,7
770,10
781,8
792,10
820,8
844,10
912,8
937,6
959,9
976,7
1005,5
1031,3
1049,6
1073,4
1085,7
1100,5
1113,7
1131,6
1172,9
1182,7
1237,4
1261,1
1284,-2
1303,-4
1320,-1
1343,-4
1386,-2
1397,-3
1415,-1
1507,-4
1542,-6
1568,-9
1584,-7
1620,-5
1632,-7
1651,-5
1672,-4
1680,-2
1695,-4
1719,-2
1728,-5
1742,-3
1764,-1
1774,-4
1812,-6
1842,-8
1856,-6
1874,-8
1883,-6
1894,-7
1903,-9
1910,-7
1921,-9
1942,-11
1949,-10
1968,-12
2031,-10
2059,-12
2080,-10
2100,-12
2114,-10
2129,-13
2157,-11
2194,-13
2238,-15
2248,-12
2261,-14
2281,-12
2294,-14
2311,-13
2348,-16
2362,-14
2417,-12
2428,-14
2443,-13
2455,-15
2474,-18
2500,-20
2522,-18
2567,-20
2603,-18
2625,-16
2637,-18
2675,-16
2720,-18
2734,-16
2752,-18
2774,-16
2786,-18
2803,-16
2812,-18
2820,-16
2851,-14
