Seconds_Since_Start,Score_Difference
16,2
40,4
49,2
74,5
89,3
111,5
135,3
180,5
229,7
260,5
282,7
344,9
383,7
428,4
468,6
479,3
490,5
538,3
565,1
588,-1
611,2
649,4
686,2
694,4
714,3
819,0
838,2
862,-1
899,-4
939,-6
950,-4
968,-6
999,-8
1038,-6
1053,-8
1063,-7
1067,-5
1104,-7
1152,-5
1163,-7
1180,-5
1192,-7
1209,-5
1230,-7
1238,-5
1293,-3
1318,-6
1339,-3
1350,-5
1411,-7
1487,-9
1506,-7
1526,-9
1543,-7
1623,-9
1664,-7
1685,-4
1707,-6
1733,-4
1750,-6
1767,-4
1809,-6
1861,-3
1879,-1
1924,-3
1959,0
1980,-1
2098,-3
2113,-1
2135,-3
2177,-1
2205,-3
2225,-1
2245,-3
2285,-5
2313,-8
2349,-10
2369,-8
2398,-5
2414,-8
2455,-6
2516,-4
2539,-2
2573,0
2616,-2
2641,0
2664,-2
2689,0
2712,-2
2750,-4
2767,-2
2780,-4
2813,-6
2822,-4
2842,-6
