Seconds_Since_Start,Score_Difference
20,2
35,0
60,-2
96,0
111,-2
132,1
149,-1
172,-3
182,-1
190,-3
202,-5
275,-7
299,-5
344,-7
351,-5
362,-7
384,-5
427,-3
437,-5
467,-3
490,-5
501,-2
561,0
575,-2
596,0
615,-2
639,-4
653,-1
702,1
718,-1
786,-3
810,-1
877,-4
888,-2
942,-4
958,-2
996,1
1009,-1
1033,-3
1071,-1
1086,-4
1111,-2
1119,-4
1130,-2
1147,-5
1168,-3
1180,-6
1221,-3
1238,-5
1250,-4
1294,-6
1329,-8
1390,-10
1402,-12
1436,-14
1466,-12
1511,-10
1535,-8
1554,-10
1574,-8
1614,-10
1643,-12
1685,-10
1711,-9
1726,-11
1799,-9
1850,-6
1904,-4
1927,-7
1950,-8
1998,-6
2020,-8
2045,-6
2079,-8
2097,-5
2114,-7
2152,-8
2213,-11
2250,-13
2268,-15
2454,-17
2511,-20
2572,-18
2589,-20
2605,-18
2629,-16
2643,-18
2676,-19
2684,-17
2704,-14
2731,-11
2754,-13
2787,-15
2799,-12
2812,-15
2850,-12
2869,-14
