Seconds_Since_Start,Score_Difference
15,3
36,5
60,7
104,5
181,3
205,0
228,2
295,4
307,3
331,6
402,4
415,6
484,8
512,10
570,8
643,7
665,9
780,8
795,11
816,9
842,12
871,9
906,10
932,12
953,10
1005,8
1034,6
1047,8
1064,6
1120,4
1137,6
1191,9
1226,6
1264,8
1306,10
1342,8
1355,10
1373,12
1411,14
1434,12
1495,14
1517,11
1535,13
1575,11
1618,8
1662,10
1694,8
1723,6
1743,8
1771,11
1810,13
1859,11
1876,13
1912,10
1920,12
1935,10
2003,8
2020,10
2041,8
2106,9
2132,10
2172,13
2192,10
2217,13
2241,10
2255,11
2273,9
2325,6
2366,9
2408,11
2427,9
2445,12
2463,10
2507,8
2542,10
2556,7
2593,5
2664,7
2686,5
2731,3
2760,1
2777,3
2812,6
2820,4
2874,1
2875,3
