Seconds_Since_Start,Score_Difference
47,2
119,4
137,2
153,4
222,6
235,4
250,6
266,4
283,6
306,8
324,6
344,8
389,9
429,11
576,13
632,11
642,9
661,11
693,13
768,12
820,14
851,12
885,15
911,13
931,16
962,19
1007,17
1029,19
1047,17
1072,19
1095,17
1125,19
1160,17
1172,19
1184,16
1229,14
1377,13
1397,14
1398,13
1424,16
1453,14
1483,16
1536,14
1564,12
1583,14
1623,12
1657,10
1682,12
1723,14
1740,12
1772,10
1799,12
1822,10
1844,12
1860,10
1934,12
1972,15
1995,13
2024,11
2045,14
2062,11
2078,13
2115,11
2135,14
2156,12
2175,14
2191,13
2238,16
2251,14
2300,17
2391,15
2413,17
2503,20
2525,21
2556,19
2590,16
2616,18
2638,16
2670,18
2687,16
2722,13
2743,15
2775,17
2799,15
2852,17
2860,15
