Seconds_Since_Start,Score_Difference
20,-3
61,-6
84,-4
93,-7
107,-5
121,-7
132,-4
183,-2
215,-4
235,-6
338,-9
361,-6
396,-9
443,-7
464,-9
489,-11
537,-9
554,-11
617,-13
668,-11
687,-14
741,-12
760,-14
780,-11
802,-13
895,-10
937,-13
960,-10
981,-8
993,-11
1007,-8
1049,-11
1069,-9
1084,-12
1098,-10
1116,-11
1170,-13
1222,-15
1242,-13
1261,-16
1288,-13
1312,-11
1333,-13
1362,-15
1379,-13
1437,-15
1490,-12
1529,-9
1552,-7
1584,-9
1642,-8
1665,-5
1723,-2
1750,0
1769,-3
1786,0
1814,3
1836,1
1846,2
1902,5
1932,3
1946,5
1963,3
1982,5
1999,2
2032,5
2048,2
2068,5
2080,3
2109,5
2115,3
2127,5
2136,2
2187,3
2226,1
2264,-2
2288,-4
2317,-2
2366,-5
2391,-3
2429,-6
2449,-4
2476,-6
2499,-4
2545,-7
2589,-5
2608,-6
2625,-3
2655,-5
2687,-7
2744,-5
2796,-7
2801,-4
2847,-7
